26.3912,3.08180708181,generation #0 
26.3912,2.95970695971,generation #1 
26.4498179041,6.8083028083,generation #2 
26.4498179041,5.47008547009,generation #3 
26.4498179041,7.15018315018,generation #4 
26.4498179041,6.97435897436,generation #5 
26.4561228151,2.54456654457,generation #6 
26.4694878248,6.93528693529,generation #7 
26.4642117204,7.28693528694,generation #8 
26.4642117204,7.2673992674,generation #9 
26.4642117204,7.09157509158,generation #10 
26.4642117204,6.98412698413,generation #11 
26.4642117204,1.50427350427,generation #12 
26.4642117204,7.19413919414,generation #13 
26.4642117204,0.0,generation #14 
26.4642117204,3.65323565324,generation #15 
26.4642117204,0.371184371184,generation #16 
26.4642117204,6.71062271062,generation #17 
26.4642117204,6.2905982906,generation #18 
26.4642117204,7.0525030525,generation #19 
26.4642117204,6.70573870574,generation #20 
26.4642117204,6.75946275946,generation #21 
26.4642117204,6.99877899878,generation #22 
26.4642117204,0.0,generation #23 
26.4642117204,7.0525030525,generation #24 
26.4642117204,7.03296703297,generation #25 
26.4642117204,7.30647130647,generation #26 
26.4642117204,3.33089133089,generation #27 
26.4642117204,7.11111111111,generation #28 
26.4642117204,6.95482295482,generation #29 
26.3839367666,7.41391941392,generation #30 
26.3839367666,0.200244200244,generation #31 
26.3839367666,0.0,generation #32 
26.3839367666,7.2967032967,generation #33 
26.3839367666,7.36507936508,generation #34 
26.3839367666,5.37240537241,generation #35 
26.3839367666,0.0,generation #36 
26.3839367666,6.31013431013,generation #37 
26.3839367666,0.0,generation #38 
26.3839367666,6.38339438339,generation #39 
26.3839367666,7.22344322344,generation #40 
26.3839367666,0.927960927961,generation #41 
26.3839367666,7.10134310134,generation #42 
26.3839367666,5.95848595849,generation #43 
26.3839367666,7.28693528694,generation #44 
26.3839367666,0.0,generation #45 
26.3839367666,7.11111111111,generation #46 
26.3839367666,0.14652014652,generation #47 
26.3839367666,0.0,generation #48 
26.3839367666,6.73992673993,generation #49 
26.3839367666,0.0,generation #50 
26.3839367666,6.13919413919,generation #51 
26.3839367666,5.73870573871,generation #52 
26.3839367666,7.34554334554,generation #53 
26.3839367666,7.31135531136,generation #54 
26.3839367666,0.0,generation #55 
26.3839367666,7.06715506716,generation #56 
26.3839367666,6.80341880342,generation #57 
26.3839367666,7.16483516484,generation #58 
26.3839367666,0.566544566545,generation #59 
26.3839367666,7.15018315018,generation #60 
26.3839367666,7.05738705739,generation #61 
26.3839367666,7.28693528694,generation #62 
26.3839367666,1.67032967033,generation #63 
26.3839367666,0.180708180708,generation #64 
26.3839367666,2.32967032967,generation #65 
26.3839367666,7.30647130647,generation #66 
26.3839367666,7.19902319902,generation #67 
26.3839367666,7.26251526252,generation #68 
26.3839367666,3.8485958486,generation #69 
26.3839367666,0.0,generation #70 
26.3839367666,7.21855921856,generation #71 
26.3839367666,6.00732600733,generation #72 
26.3839367666,3.92673992674,generation #73 
26.3839367666,7.20390720391,generation #74 
26.3839367666,0.239316239316,generation #75 
26.3839367666,0.0,generation #76 
26.3839367666,6.98412698413,generation #77 
26.3839367666,0.376068376068,generation #78 
26.3839367666,6.87667887668,generation #79 
26.3839367666,0.0,generation #80 
26.3839367666,0.556776556777,generation #81 
26.3373833883,7.15995115995,generation #82 
26.3373833883,7.34554334554,generation #83 
26.3373833883,0.0,generation #84 
26.3373833883,0.0,generation #85 
26.3373833883,0.0,generation #86 
26.3373833883,6.70573870574,generation #87 
26.3373833883,7.18437118437,generation #88 
26.3373833883,7.14041514042,generation #89 
26.3373833883,3.61416361416,generation #90 
26.3373833883,3.02808302808,generation #91 
26.3373833883,0.0,generation #92 
26.3373833883,0.0,generation #93 
26.3373833883,6.87667887668,generation #94 
26.3373833883,0.249084249084,generation #95 
26.3373833883,3.87301587302,generation #96 
26.3373833883,6.84249084249,generation #97 
26.3373833883,0.0,generation #98 
26.3373833883,0.0,generation #99 
