12.3207,0.0,35.0
12.5235,0.0,35.0
12.1258,0.0,35.0
27.9749,0.0,35.0
12.7401,0.0,35.0
38.1996,0.0,35.0
10.6769,0.0,35.0
40.9444,0.0,35.0
38.1705,0.0,35.0
45.0997,0.0,35.0
36.90805,0.0,35.0
45.0997,0.0,35.0
45.0997,0.0,35.0
43.95635,0.0,35.0
45.0997,0.0,35.0
9.82881,0.0,35.0
45.0997,0.0,35.0
45.0997,0.0,35.0
45.0997,0.0,35.0
31.12192,0.0,35.0
40.78323,0.29304029304,34.706959707
24.50112,0.0,35.0
28.89309,0.0,35.0
23.64163,2.39316239316,32.6068376068
40.7688,0.0,35.0
16.23502,8.44932844933,26.5506715507
17.03654,0.0,35.0
31.12192,0.0,35.0
38.47145,0.0,35.0
37.58868,0.0,35.0
20.12451,0.0,35.0
43.98971,0.0,35.0
20.36262,0.0,35.0
23.64163,0.0,35.0
16.3538,0.0,35.0
30.05006,12.3076923077,22.6923076923
6.55161,0.0,35.0
14.39058,0.0,35.0
36.65665,0.0,35.0
16.68398,0.0,35.0
27.74105,0.0,35.0
41.93961,0.0,35.0
19.84793,0.0,35.0
17.12645,0.0,35.0
16.89803,8.15628815629,26.8437118437
22.97862,0.634920634921,34.3650793651
19.80598,0.0,35.0
45.53255,0.0,35.0
30.05006,0.0,35.0
28.01843,0.0,35.0
12.26035,0.0,35.0
11.03004,0.0,35.0
44.14767,0.0,35.0
29.19227,1.66056166056,33.3394383394
45.54501,0.0,35.0
20.03273,2.29548229548,32.7045177045
21.72359,0.0,35.0
24.56149,0.0,35.0
19.47578,0.0,35.0
26.8093,0.0,35.0
22.12229,0.0,35.0
24.16279,17.4358974359,17.5641025641
40.15064,0.0,35.0
33.28167,0.0,35.0
25.3555,0.0,35.0
25.15657,0.0,35.0
18.77292,0.0,35.0
26.65437,1.36752136752,33.6324786325
19.69076,0.0,35.0
27.73576,0.0,35.0
28.94824,0.0,35.0
27.75619,0.0,35.0
24.34917,0.0,35.0
13.4357,0.0,35.0
27.95083,0.0,35.0
38.79693,0.0,35.0
28.1297,0.0,35.0
28.45974,0.0,35.0
34.38618,0.0,35.0
9.0785,0.0,35.0
23.964,14.3101343101,20.6898656899
22.32108,0.0,35.0
23.7895,1.02564102564,33.9743589744
22.49558,0.0,35.0
21.5212,0.0,35.0
24.76388,0.0,35.0
23.64602,0.0,35.0
14.97599,0.0,35.0
43.15886,0.0,35.0
45.67156,0.0,35.0
25.69098,0.0,35.0
28.14859,0.04884004884,34.9511599512
19.93667,0.0,35.0
26.34841,0.0,35.0
41.02192,0.0,35.0
36.4496,0.0,35.0
36.67579,0.0,35.0
19.53616,0.0,35.0
11.03229,0.0,35.0
23.49206,0.0,35.0
20.8718,0.0,35.0
33.16548,0.0,35.0
20.01164,0.0,35.0
19.71544,0.0,35.0
38.60531,0.0,35.0
21.52337,0.29304029304,34.706959707
22.1121,0.0,35.0
24.17298,17.3870573871,17.6129426129
26.13047,0.0,35.0
22.78636,0.781440781441,34.2185592186
26.78649,0.0,35.0
27.43655,0.0,35.0
20.12922,0.0,35.0
26.15586,0.0,35.0
31.56505,0.0,35.0
43.37098,0.0,35.0
8.28991,2.6862026862,32.3137973138
27.06057,0.0,35.0
11.50845,0.0,35.0
6.07823,0.0,35.0
29.27078,0.0,35.0
24.95226,0.0,35.0
25.91734,0.0,35.0
31.5917,0.0,35.0
25.23928,0.0,35.0
28.98376,0.0,35.0
24.17298,4.20024420024,30.7997557998
9.00736,0.0,35.0
14.03325,0.0,35.0
30.30454,0.0,35.0
29.22991,0.0,35.0
30.05006,5.37240537241,29.6275946276
36.33888,0.0,35.0
21.83292,16.0195360195,18.9804639805
21.13859,0.0,35.0
5.23864,0.0,35.0
42.31804,0.29304029304,34.706959707
27.81361,0.0,35.0
29.25292,0.0,35.0
24.97012,0.0,35.0
17.29539,0.0,35.0
13.08543,0.0,35.0
29.10962,0.0,35.0
25.11343,0.0,35.0
23.28208,0.0,35.0
13.21894,0.0,35.0
14.18915,0.0,35.0
34.10605,0.0,35.0
21.87903,0.0,35.0
30.00396,18.4615384615,16.5384615385
23.70538,2.53968253968,32.4603174603
22.30051,0.0,35.0
24.00405,7.52136752137,27.4786324786
6.38811,0.0,35.0
33.69435,2.14896214896,32.851037851
20.68127,13.2844932845,21.7155067155
23.02972,0.683760683761,34.3162393162
28.80715,0.0,35.0
25.85936,0.0,35.0
14.75082,0.0,35.0
6.83521,1.41636141636,33.5836385836
27.04456,0.0,35.0
27.77645,0.0,35.0
26.40049,0.34188034188,34.6581196581
8.3939,0.0,35.0
28.26235,0.0,35.0
24.038,11.916971917,23.083028083
24.21274,16.3125763126,18.6874236874
26.0217,0.0,35.0
28.15524,0.0,35.0
21.2576,0.0,35.0
10.69506,0.0,35.0
32.22893,0.0,35.0
20.27049,5.37240537241,29.6275946276
24.15216,13.0891330891,21.9108669109
24.05883,8.15628815629,26.8437118437
11.975,0.0,35.0
36.46184,0.0,35.0
27.9039,0.0,35.0
26.27303,0.586080586081,34.4139194139
23.88705,13.2356532357,21.7643467643
24.16607,14.8473748474,20.1526251526
24.56714,0.0,35.0
18.19578,2.442002442,32.557997558
16.78069,8.30280830281,26.6971916972
24.97362,0.04884004884,34.9511599512
10.64147,0.0,35.0
25.8352,16.7032967033,18.2967032967
19.76083,0.0,35.0
35.17586,0.0,35.0
38.77174,0.0,35.0
29.48179,0.537240537241,34.4627594628
26.74651,0.0,35.0
29.09265,0.0976800976801,34.9023199023
45.00298,7.32600732601,27.673992674
29.15804,0.0,35.0
27.31165,0.0,35.0
26.86528,0.0,35.0
7.13388,0.0,35.0
23.79475,0.0,35.0
24.52526,1.80708180708,33.1929181929
25.45302,0.0976800976801,34.9023199023
34.73741,0.0,35.0
28.05213,0.0,35.0
29.89199,12.5518925519,22.4481074481
24.28495,0.0,35.0
29.29021,0.0,35.0
7.65362,0.0,35.0
25.33878,0.0,35.0
20.89017,11.3308913309,23.6691086691
29.67782,12.1611721612,22.8388278388
24.31327,0.0,35.0
12.57135,0.0,35.0
28.5526,0.0,35.0
29.9391,18.7057387057,16.2942612943
29.95684,10.6471306471,24.3528693529
25.77704,0.0,35.0
20.86792,2.83272283272,32.1672771673
28.85568,0.0,35.0
12.85732,0.34188034188,34.6581196581
30.00328,8.79120879121,26.2087912088
45.67809,0.0,35.0
23.17499,0.0,35.0
27.64978,0.0,35.0
27.64977,0.0,35.0
6.9286,3.46764346764,31.5323565324
41.55061,0.0,35.0
30.00024,7.61904761905,27.380952381
40.32601,0.0,35.0
25.42959,0.0,35.0
28.64538,0.0,35.0
23.80383,7.61904761905,27.380952381
20.8761,0.0,35.0
24.56307,0.0,35.0
29.96273,10.7936507937,24.2063492063
29.98033,2.39316239316,32.6068376068
6.96142,0.0,35.0
30.00227,0.0,35.0
30.00396,12.4053724054,22.5946275946
26.60563,0.586080586081,34.4139194139
30.51945,0.0,35.0
32.77334,0.0,35.0
29.98281,0.0,35.0
29.98388,0.0976800976801,34.9023199023
29.99558,0.0,35.0
18.61285,0.0,35.0
29.96273,18.315018315,16.684981685
31.04248,0.0,35.0
30.00396,0.683760683761,34.3162393162
32.32697,0.0,35.0
29.95656,2.00244200244,32.9975579976
29.9865,0.879120879121,34.1208791209
29.97272,1.4652014652,33.5347985348
32.50887,0.0,35.0
29.95454,0.39072039072,34.6092796093
39.69436,0.0,35.0
24.82787,0.0,35.0
29.9535,4.49328449328,30.5067155067
21.07269,0.0,35.0
32.58473,0.0,35.0
29.95751,0.0,35.0
23.91759,14.7985347985,20.2014652015
20.1164,0.0,35.0
29.95348,16.2148962149,18.7851037851
28.67429,0.0,35.0
29.97905,6.30036630037,28.6996336996
28.50713,0.0,35.0
28.64348,0.0,35.0
16.4927,2.14896214896,32.851037851
30.04063,15.873015873,19.126984127
38.47952,0.0,35.0
41.43403,0.0,35.0
9.12227,5.51892551893,29.4810744811
29.99103,17.9731379731,17.0268620269
30.0245,1.31868131868,33.6813186813
21.05148,0.0,35.0
41.51009,0.0,35.0
37.50981,0.0,35.0
29.99574,0.0,35.0
29.99837,0.0,35.0
24.46554,0.0,35.0
21.61554,0.0,35.0
25.77792,0.0,35.0
9.45491,0.0,35.0
13.03312,0.0,35.0
30.00146,0.04884004884,34.9511599512
8.80865,0.0,35.0
20.4141,0.0,35.0
22.8205,0.0,35.0
39.89904,0.0,35.0
17.16729,0.0,35.0
6.47818,0.0,35.0
10.34483,0.0,35.0
29.97243,0.0,35.0
32.46489,0.0,35.0
15.5856,0.0,35.0
14.92847,0.0,35.0
20.25326,0.0,35.0
29.99431,18.6568986569,16.3431013431
29.94875,12.0634920635,22.9365079365
40.88226,0.0,35.0
28.12219,0.0,35.0
29.97641,0.0,35.0
24.21398,0.0,35.0
34.85504,0.0,35.0
29.99587,0.0,35.0
29.99185,0.0,35.0
29.96086,0.0,35.0
29.97962,0.0,35.0
30.00396,0.0,35.0
30.00068,0.0,35.0
31.21226,0.0,35.0
29.94346,0.0,35.0
24.8211,0.0,35.0
36.64554,0.0,35.0
26.60897,0.0,35.0
22.79134,0.4884004884,34.5115995116
35.9087,0.879120879121,34.1208791209
17.86479,9.42612942613,25.5738705739
43.88573,0.0,35.0
29.94173,0.0,35.0
12.98582,0.0,35.0
39.48344,0.0,35.0
27.04363,0.0,35.0
29.98437,2.442002442,32.557997558
29.94904,1.31868131868,33.6813186813
29.94226,1.36752136752,33.6324786325
20.67108,6.05616605617,28.9438339438
6.53557,0.0,35.0
24.37331,0.0,35.0
29.94739,11.6727716728,23.3272283272
13.84489,0.0,35.0
45.3237,0.0,35.0
29.97245,0.0,35.0
12.03279,0.0,35.0
6.77492,0.0,35.0
23.38646,0.0,35.0
7.63887,0.0,35.0
11.00167,0.0,35.0
39.94515,0.0,35.0
28.86036,0.0,35.0
30.64491,0.0,35.0
29.99431,0.0,35.0
21.3068,0.0,35.0
41.34548,0.0,35.0
29.96987,0.0,35.0
29.96786,0.0,35.0
29.96555,0.0,35.0
29.99221,0.0,35.0
29.9412,0.0,35.0
29.97467,0.0,35.0
40.21849,0.0,35.0
10.75778,7.03296703297,27.967032967
29.9412,0.0,35.0
29.97889,4.884004884,30.115995116
29.95452,5.27472527473,29.7252747253
29.94301,5.66544566545,29.3345543346
29.99249,2.05128205128,32.9487179487
24.3738,0.0,35.0
13.58444,0.0,35.0
19.03414,0.0,35.0
29.96047,18.2661782662,16.7338217338
29.98614,6.69108669109,28.3089133089
9.69099,0.0,35.0
23.65883,0.0,35.0
17.03805,0.0,35.0
9.19212,0.0,35.0
29.95686,0.0,35.0
32.66876,0.0,35.0
14.07181,1.61172161172,33.3882783883
19.96382,0.0,35.0
23.60166,0.0,35.0
29.988,18.7545787546,16.2454212454
29.94541,11.7216117216,23.2783882784
29.94032,9.81684981685,25.1831501832
14.83723,0.0,35.0
37.19079,0.0,35.0
6.77733,0.0,35.0
29.98915,0.0,35.0
15.80186,0.0,35.0
13.61099,0.0,35.0
34.0649,0.0,35.0
14.18853,0.0,35.0
11.34832,0.0,35.0
18.77891,12.6984126984,22.3015873016
29.93917,9.57264957265,25.4273504274
29.98083,9.71916971917,25.2808302808
29.94627,7.32600732601,27.673992674
39.28372,0.0,35.0
29.95862,0.0,35.0
17.8497,0.0,35.0
19.74784,0.0,35.0
