42.177,19.2918192918,9.35897435897,generation #0 
42.169,21.0012210012,13.7057387057,generation #1 
42.169,15.6776556777,12.3870573871,generation #2 
42.13,18.315018315,12.4358974359,generation #3 
42.165,11.5262515263,9.26129426129,generation #4 
42.163,14.9450549451,9.70085470085,generation #5 
42.162,23.6385836386,9.84737484737,generation #6 
42.16,20.7081807082,9.99389499389,generation #7 
42.163,21.684981685,9.99389499389,generation #8 
42.164,25.5921855922,9.99389499389,generation #9 
42.164,25.5921855922,9.99389499389,generation #10 
42.163,25.7875457875,9.01709401709,generation #11 
42.163,21.3431013431,9.21245421245,generation #12 
42.164,20.6105006105,9.40781440781,generation #13 
42.164,20.2197802198,9.84737484737,generation #14 
42.164,21.3919413919,9.99389499389,generation #15 
42.164,16.2148962149,10.4822954823,generation #16 
42.164,18.5592185592,10.5311355311,generation #17 
42.164,17.8266178266,11.1660561661,generation #18 
42.164,17.4358974359,11.1660561661,generation #19 
42.164,19.536019536,14.4383394383,generation #20 
42.164,20.5616605617,11.5567765568,generation #21 
42.154,17.4847374847,14.1452991453,generation #22 
42.164,25.6898656899,13.6080586081,generation #23 
42.164,19.9267399267,11.3125763126,generation #24 
42.164,25.7387057387,11.6544566545,generation #25 
42.164,18.9499389499,11.6544566545,generation #26 
42.164,24.3711843712,9.35897435897,generation #27 
42.164,20.7081807082,10.4822954823,generation #28 
42.164,22.905982906,10.57997558,generation #29 
42.164,21.9291819292,9.99389499389,generation #30 
42.164,21.2942612943,10.6288156288,generation #31 
42.164,15.3357753358,11.0195360195,generation #32 
42.164,13.7240537241,11.3614163614,generation #33 
42.446,22.2222222222,10.4822954823,generation #34 
42.163,23.8339438339,9.40781440781,generation #35 
42.163,19.1452991453,11.1660561661,generation #36 
42.161,18.021978022,11.7032967033,generation #37 
42.163,16.6056166056,11.8498168498,generation #38 
42.163,20.6105006105,9.40781440781,generation #39 
42.163,20.7081807082,10.2869352869,generation #40 
42.163,23.1013431013,9.99389499389,generation #41 
42.163,21.2942612943,9.50549450549,generation #42 
42.163,15.9706959707,11.5567765568,generation #43 
42.163,23.4432234432,11.0683760684,generation #44 
42.163,22.5641025641,11.5567765568,generation #45 
42.163,21.2942612943,11.8498168498,generation #46 
42.163,12.9914529915,11.8986568987,generation #47 
42.163,22.5152625153,11.9474969475,generation #48 
42.163,23.2478632479,11.7032967033,generation #49 
