976.0,-193.0,942.0,35.0,8.90842490842,26.0915750916
957.0,-183.0,983.0,40.0,5.89987789988,29.1001221001
895.0,-180.0,904.0,11.0,5.55311355311,29.4468864469
766.0,-165.0,970.0,19.0,9.25518925519,25.7448107448
999.0,-170.0,905.0,6.0,8.7619047619,26.2380952381
799.0,-184.0,932.0,16.0,5.46031746032,29.5396825397
833.0,-195.0,802.0,24.0,0.19536019536,34.8046398046
916.0,-183.0,921.0,22.0,10.8913308913,24.1086691087
863.0,-151.0,918.0,13.0,6.02197802198,28.978021978
907.0,-177.0,939.0,12.0,11.3797313797,23.6202686203
905.0,-163.0,732.0,14.0,0.214896214896,34.7851037851
863.0,-186.0,976.0,19.0,2.29548229548,32.7045177045
738.0,-162.0,920.0,17.0,2.74481074481,32.2551892552
986.0,-186.0,891.0,12.0,0.0830280830281,34.916971917
985.0,-163.0,916.0,11.0,9.26984126984,25.7301587302
907.0,-186.0,940.0,24.0,11.8144078144,23.1855921856
967.0,-176.0,743.0,31.0,0.0976800976801,34.9023199023
962.0,-180.0,906.0,34.0,9.33821733822,25.6617826618
828.0,-197.0,916.0,24.0,11.5848595849,23.4151404151
750.0,-190.0,706.0,33.0,0.273504273504,34.7264957265
834.0,-159.0,899.0,32.0,0.273504273504,34.7264957265
716.0,-190.0,878.0,35.0,0.307692307692,34.6923076923
879.0,-186.0,920.0,38.0,13.431013431,21.568986569
995.0,-169.0,794.0,13.0,0.0586080586081,34.9413919414
797.0,-200.0,849.0,8.0,0.0586080586081,34.9413919414
702.0,-182.0,923.0,23.0,8.35164835165,26.6483516484
861.0,-163.0,924.0,22.0,10.8717948718,24.1282051282
904.0,-195.0,800.0,13.0,0.0830280830281,34.916971917
793.0,-190.0,877.0,12.0,0.0976800976801,34.9023199023
917.0,-157.0,841.0,13.0,0.156288156288,34.8437118437
866.0,-191.0,910.0,16.0,8.81074481074,26.1892551893
937.0,-171.0,925.0,13.0,7.87301587302,27.126984127
920.0,-196.0,932.0,13.0,13.1428571429,21.8571428571
859.0,-181.0,764.0,19.0,0.229548229548,34.7704517705
969.0,-166.0,746.0,20.0,0.00976800976801,34.9902319902
900.0,-167.0,884.0,36.0,0.537240537241,34.4627594628
735.0,-160.0,733.0,12.0,0.19536019536,34.8046398046
872.0,-194.0,793.0,10.0,0.185592185592,34.8144078144
976.0,-182.0,958.0,39.0,7.44322344322,27.5567765568
884.0,-160.0,995.0,13.0,7.49694749695,27.5030525031
852.0,-191.0,911.0,15.0,8.81562881563,26.1843711844
887.0,-159.0,707.0,12.0,0.175824175824,34.8241758242
860.0,-180.0,852.0,40.0,0.253968253968,34.746031746
752.0,-186.0,946.0,34.0,11.5653235653,23.4346764347
867.0,-197.0,918.0,30.0,11.5848595849,23.4151404151
731.0,-188.0,934.0,24.0,7.1452991453,27.8547008547
881.0,-179.0,830.0,35.0,0.253968253968,34.746031746
706.0,-199.0,748.0,12.0,0.1221001221,34.8778998779
718.0,-151.0,913.0,22.0,0.297924297924,34.7020757021
994.0,-186.0,812.0,30.0,0.21978021978,34.7802197802
767.0,-153.0,917.0,20.0,2.28571428571,32.7142857143
839.0,-171.0,933.0,31.0,11.0183150183,23.9816849817
780.0,-189.0,722.0,33.0,0.107448107448,34.8925518926
793.0,-190.0,916.0,24.0,8.49816849817,26.5018315018
919.0,-172.0,726.0,26.0,0.180708180708,34.8192918193
742.0,-196.0,924.0,26.0,7.99023199023,27.0097680098
998.0,-191.0,928.0,29.0,13.514041514,21.485958486
763.0,-174.0,722.0,13.0,0.14652014652,34.8534798535
728.0,-182.0,751.0,15.0,0.200244200244,34.7997557998
849.0,-186.0,955.0,39.0,10.6324786325,24.3675213675
909.0,-186.0,845.0,28.0,0.229548229548,34.7704517705
929.0,-186.0,899.0,13.0,4.61538461538,30.3846153846
811.0,-186.0,888.0,38.0,0.478632478632,34.5213675214
900.0,-191.0,943.0,18.0,11.3553113553,23.6446886447
964.0,-194.0,992.0,17.0,6.78388278388,28.2161172161
878.0,-187.0,915.0,11.0,10.8424908425,24.1575091575
793.0,-151.0,947.0,37.0,9.41147741148,25.5885225885
869.0,-185.0,796.0,24.0,0.229548229548,34.7704517705
855.0,-165.0,832.0,36.0,0.224664224664,34.7753357753
729.0,-187.0,903.0,26.0,0.664224664225,34.3357753358
787.0,-192.0,702.0,27.0,0.0781440781441,34.9218559219
790.0,-196.0,744.0,31.0,0.02442002442,34.9755799756
776.0,-185.0,723.0,20.0,0.136752136752,34.8632478632
761.0,-190.0,811.0,37.0,0.21978021978,34.7802197802
867.0,-194.0,920.0,37.0,10.9987789988,24.0012210012
864.0,-188.0,772.0,21.0,0.205128205128,34.7948717949
960.0,-157.0,770.0,22.0,0.0,35.0
903.0,-165.0,814.0,31.0,0.21978021978,34.7802197802
974.0,-189.0,923.0,36.0,13.1526251526,21.8473748474
917.0,-193.0,905.0,40.0,7.58974358974,27.4102564103
947.0,-198.0,944.0,34.0,8.77655677656,26.2234432234
824.0,-198.0,826.0,36.0,0.151404151404,34.8485958486
762.0,-187.0,775.0,24.0,0.14652014652,34.8534798535
934.0,-188.0,796.0,34.0,0.00976800976801,34.9902319902
830.0,-196.0,921.0,8.0,7.52136752137,27.4786324786
724.0,-192.0,921.0,14.0,8.17094017094,26.8290598291
896.0,-160.0,781.0,29.0,0.21978021978,34.7802197802
939.0,-187.0,902.0,34.0,8.93284493284,26.0671550672
873.0,-160.0,786.0,15.0,0.185592185592,34.8144078144
886.0,-182.0,859.0,39.0,0.322344322344,34.6776556777
953.0,-198.0,794.0,26.0,0.0537240537241,34.9462759463
704.0,-193.0,944.0,13.0,12.0341880342,22.9658119658
834.0,-160.0,870.0,32.0,0.302808302808,34.6971916972
988.0,-190.0,917.0,6.0,8.50793650794,26.4920634921
757.0,-175.0,922.0,32.0,8.30280830281,26.6971916972
895.0,-182.0,917.0,19.0,8.78144078144,26.2185592186
753.0,-186.0,758.0,30.0,0.175824175824,34.8241758242
794.0,-165.0,784.0,34.0,0.0,35.0
814.0,-188.0,918.0,16.0,8.52747252747,26.4725274725
830.0,-187.0,891.0,26.0,0.332112332112,34.6678876679
825.0,-187.0,825.0,14.0,0.0537240537241,34.9462759463
820.0,-182.0,917.0,28.0,8.46886446886,26.5311355311
871.0,-190.0,903.0,22.0,5.221001221,29.778998779
789.0,-187.0,772.0,20.0,0.0,35.0
801.0,-172.0,703.0,21.0,0.0,35.0
930.0,-178.0,788.0,31.0,0.0830280830281,34.916971917
839.0,-161.0,858.0,17.0,0.224664224664,34.7753357753
925.0,-192.0,773.0,28.0,0.0976800976801,34.9023199023
759.0,-170.0,836.0,9.0,0.166056166056,34.8339438339
952.0,-189.0,917.0,8.0,7.25763125763,27.7423687424
824.0,-189.0,882.0,32.0,0.0,35.0
952.0,-166.0,916.0,14.0,7.99023199023,27.0097680098
933.0,-183.0,744.0,18.0,0.0,35.0
991.0,-173.0,916.0,33.0,12.9377289377,22.0622710623
996.0,-181.0,977.0,9.0,8.77655677656,26.2234432234
990.0,-191.0,922.0,33.0,13.7533577534,21.2466422466
873.0,-182.0,924.0,24.0,8.34676434676,26.6532356532
794.0,-167.0,771.0,19.0,0.0,35.0
998.0,-191.0,779.0,15.0,0.0830280830281,34.916971917
998.0,-177.0,891.0,39.0,2.05128205128,32.9487179487
956.0,-194.0,965.0,13.0,9.13308913309,25.8669108669
976.0,-180.0,906.0,24.0,8.64957264957,26.3504273504
940.0,-191.0,965.0,14.0,8.84981684982,26.1501831502
952.0,-179.0,917.0,36.0,11.9413919414,23.0586080586
784.0,-181.0,905.0,34.0,0.815628815629,34.1843711844
798.0,-162.0,914.0,23.0,1.83638583639,33.1636141636
839.0,-161.0,858.0,17.0,0.239316239316,34.7606837607
871.0,-194.0,886.0,24.0,0.288156288156,34.7118437118
895.0,-196.0,925.0,27.0,13.094017094,21.905982906
955.0,-182.0,916.0,10.0,7.81440781441,27.1855921856
841.0,-183.0,894.0,31.0,0.322344322344,34.6776556777
958.0,-165.0,895.0,38.0,0.2442002442,34.7557997558
760.0,-191.0,916.0,19.0,8.44932844933,26.5506715507
966.0,-191.0,888.0,18.0,0.239316239316,34.7606837607
894.0,-191.0,937.0,25.0,12.4249084249,22.5750915751
868.0,-166.0,805.0,14.0,0.2442002442,34.7557997558
978.0,-159.0,905.0,35.0,8.8253968254,26.1746031746
876.0,-194.0,965.0,14.0,9.0989010989,25.9010989011
880.0,-193.0,965.0,13.0,9.25030525031,25.7496947497
845.0,-169.0,761.0,34.0,0.200244200244,34.7997557998
953.0,-179.0,980.0,35.0,7.08180708181,27.9181929182
943.0,-189.0,740.0,20.0,0.019536019536,34.9804639805
741.0,-187.0,925.0,28.0,8.21001221001,26.78998779
968.0,-189.0,748.0,18.0,0.019536019536,34.9804639805
963.0,-153.0,961.0,23.0,9.78754578755,25.2124542125
921.0,-181.0,919.0,23.0,9.221001221,25.778998779
939.0,-170.0,742.0,30.0,0.0,35.0
965.0,-159.0,973.0,30.0,7.37484737485,27.6251526252
940.0,-191.0,929.0,27.0,12.7960927961,22.2039072039
904.0,-183.0,745.0,6.0,0.126984126984,34.873015873
911.0,-177.0,920.0,25.0,8.29304029304,26.706959707
873.0,-178.0,932.0,23.0,13.010989011,21.989010989
934.0,-199.0,948.0,27.0,8.75702075702,26.242979243
918.0,-194.0,702.0,25.0,0.185592185592,34.8144078144
823.0,-154.0,976.0,16.0,0.332112332112,34.6678876679
884.0,-195.0,778.0,23.0,0.239316239316,34.7606837607
789.0,-200.0,922.0,11.0,5.64590964591,29.3540903541
877.0,-176.0,987.0,37.0,6.11965811966,28.8803418803
915.0,-152.0,901.0,22.0,0.673992673993,34.326007326
941.0,-190.0,755.0,17.0,0.0,35.0
898.0,-185.0,963.0,21.0,10.3833943834,24.6166056166
714.0,-163.0,936.0,26.0,7.27716727717,27.7228327228
933.0,-191.0,844.0,40.0,0.180708180708,34.8192918193
872.0,-190.0,720.0,20.0,0.214896214896,34.7851037851
899.0,-194.0,923.0,23.0,13.5482295482,21.4517704518
765.0,-157.0,725.0,12.0,0.151404151404,34.8485958486
784.0,-182.0,927.0,23.0,0.722832722833,34.2771672772
903.0,-160.0,851.0,23.0,0.2442002442,34.7557997558
917.0,-187.0,759.0,21.0,0.141636141636,34.8583638584
998.0,-169.0,925.0,17.0,14.2954822955,20.7045177045
999.0,-158.0,919.0,27.0,11.1746031746,23.8253968254
816.0,-151.0,956.0,30.0,11.5604395604,23.4395604396
840.0,-177.0,725.0,22.0,0.214896214896,34.7851037851
976.0,-181.0,792.0,9.0,0.043956043956,34.956043956
895.0,-188.0,732.0,27.0,0.229548229548,34.7704517705
820.0,-199.0,987.0,30.0,9.65079365079,25.3492063492
934.0,-199.0,809.0,25.0,0.02442002442,34.9755799756
888.0,-182.0,922.0,26.0,8.4884004884,26.5115995116
973.0,-191.0,925.0,16.0,14.5152625153,20.4847374847
771.0,-162.0,792.0,10.0,0.0,35.0
961.0,-170.0,903.0,6.0,5.52869352869,29.4713064713
820.0,-199.0,987.0,38.0,4.41514041514,30.5848595849
939.0,-187.0,908.0,21.0,8.4884004884,26.5115995116
752.0,-150.0,937.0,34.0,8.15628815629,26.8437118437
925.0,-158.0,985.0,27.0,6.87179487179,28.1282051282
983.0,-185.0,746.0,17.0,0.117216117216,34.8827838828
718.0,-175.0,925.0,23.0,8.26373626374,26.7362637363
999.0,-189.0,839.0,9.0,0.043956043956,34.956043956
982.0,-158.0,919.0,38.0,10.1636141636,24.8363858364
898.0,-198.0,878.0,38.0,0.302808302808,34.6971916972
917.0,-194.0,797.0,12.0,0.0,35.0
921.0,-190.0,997.0,36.0,6.55433455433,28.4456654457
900.0,-195.0,732.0,16.0,0.214896214896,34.7851037851
869.0,-182.0,864.0,24.0,0.336996336996,34.663003663
828.0,-186.0,720.0,38.0,0.185592185592,34.8144078144
969.0,-194.0,773.0,13.0,0.0,35.0
942.0,-172.0,709.0,7.0,0.0,35.0
766.0,-167.0,832.0,5.0,0.0,35.0
720.0,-171.0,752.0,25.0,0.185592185592,34.8144078144
942.0,-169.0,920.0,18.0,8.74236874237,26.2576312576
996.0,-178.0,913.0,20.0,11.4383394383,23.5616605617
783.0,-191.0,763.0,18.0,0.0,35.0
961.0,-162.0,911.0,8.0,8.49816849817,26.5018315018
865.0,-182.0,991.0,31.0,6.31013431013,28.6898656899
957.0,-178.0,931.0,21.0,13.4896214896,21.5103785104
800.0,-187.0,877.0,31.0,0.253968253968,34.746031746
893.0,-153.0,921.0,7.0,8.22466422466,26.7753357753
944.0,-160.0,730.0,12.0,0.029304029304,34.9706959707
887.0,-190.0,816.0,35.0,0.224664224664,34.7753357753
877.0,-173.0,919.0,36.0,7.81440781441,27.1855921856
890.0,-179.0,918.0,8.0,7.91208791209,27.0879120879
886.0,-195.0,921.0,17.0,6.65201465201,28.347985348
997.0,-174.0,908.0,18.0,9.05006105006,25.9499389499
746.0,-170.0,736.0,20.0,0.0,35.0
841.0,-162.0,911.0,36.0,2.18803418803,32.811965812
744.0,-167.0,918.0,22.0,2.48595848596,32.514041514
917.0,-176.0,838.0,39.0,0.253968253968,34.746031746
945.0,-178.0,921.0,16.0,9.81196581197,25.188034188
914.0,-171.0,922.0,23.0,7.85347985348,27.1465201465
954.0,-189.0,928.0,20.0,13.6166056166,21.3833943834
946.0,-168.0,851.0,20.0,0.0879120879121,34.9120879121
702.0,-152.0,747.0,35.0,0.332112332112,34.6678876679
973.0,-188.0,922.0,9.0,5.9242979243,29.0757020757
983.0,-176.0,816.0,20.0,0.0634920634921,34.9365079365
955.0,-171.0,919.0,15.0,8.4590964591,26.5409035409
959.0,-184.0,949.0,9.0,11.5653235653,23.4346764347
905.0,-175.0,966.0,22.0,8.43956043956,26.5604395604
835.0,-170.0,979.0,20.0,7.97557997558,27.0244200244
970.0,-167.0,701.0,20.0,0.0586080586081,34.9413919414
938.0,-194.0,949.0,13.0,0.0634920634921,34.9365079365
991.0,-159.0,899.0,19.0,2.03663003663,32.9633699634
952.0,-185.0,941.0,17.0,11.619047619,23.380952381
940.0,-175.0,907.0,21.0,8.81562881563,26.1843711844
730.0,-164.0,920.0,22.0,2.99389499389,32.0061050061
797.0,-169.0,921.0,19.0,8.62026862027,26.3797313797
795.0,-164.0,920.0,6.0,6.81807081807,28.1819291819
988.0,-192.0,734.0,8.0,0.0586080586081,34.9413919414
909.0,-185.0,921.0,20.0,8.8253968254,26.1746031746
920.0,-173.0,735.0,16.0,0.141636141636,34.8583638584
988.0,-169.0,751.0,15.0,0.043956043956,34.956043956
964.0,-171.0,922.0,18.0,12.0146520147,22.9853479853
973.0,-196.0,901.0,13.0,8.96703296703,26.032967033
718.0,-189.0,848.0,12.0,0.0,35.0
926.0,-156.0,947.0,32.0,11.7557997558,23.2442002442
914.0,-178.0,846.0,33.0,0.224664224664,34.7753357753
705.0,-184.0,986.0,19.0,5.48962148962,29.5103785104
826.0,-156.0,924.0,25.0,8.38583638584,26.6141636142
785.0,-158.0,801.0,16.0,0.0,35.0
937.0,-176.0,925.0,7.0,6.11477411477,28.8852258852
797.0,-198.0,921.0,8.0,5.40170940171,29.5982905983
801.0,-161.0,779.0,13.0,0.0,35.0
902.0,-158.0,768.0,19.0,0.200244200244,34.7997557998
928.0,-198.0,921.0,29.0,13.9975579976,21.0024420024
922.0,-191.0,911.0,22.0,7.56043956044,27.4395604396
921.0,-163.0,915.0,22.0,8.19047619048,26.8095238095
990.0,-193.0,827.0,21.0,0.1221001221,34.8778998779
921.0,-197.0,904.0,10.0,7.40903540904,27.590964591
746.0,-165.0,907.0,34.0,0.361416361416,34.6385836386
888.0,-175.0,779.0,14.0,0.0,35.0
847.0,-160.0,792.0,15.0,0.156288156288,34.8437118437
709.0,-195.0,920.0,22.0,8.2735042735,26.7264957265
706.0,-180.0,915.0,7.0,2.34432234432,32.6556776557
975.0,-190.0,861.0,10.0,0.288156288156,34.7118437118
948.0,-191.0,921.0,22.0,13.851037851,21.148962149
890.0,-190.0,956.0,16.0,10.0073260073,24.9926739927
944.0,-172.0,817.0,11.0,0.0,35.0
807.0,-194.0,925.0,39.0,7.4188034188,27.5811965812
880.0,-198.0,803.0,34.0,0.185592185592,34.8144078144
906.0,-157.0,909.0,30.0,2.88156288156,32.1184371184
943.0,-195.0,785.0,13.0,0.0,35.0
867.0,-174.0,906.0,9.0,2.6568986569,32.3431013431
943.0,-187.0,959.0,7.0,10.6422466422,24.3577533578
768.0,-182.0,794.0,18.0,0.0,35.0
858.0,-196.0,921.0,29.0,10.1733821734,24.8266178266
758.0,-192.0,911.0,36.0,7.67765567766,27.3223443223
900.0,-167.0,897.0,23.0,0.31746031746,34.6825396825
849.0,-169.0,990.0,29.0,6.51037851038,28.4896214896
938.0,-166.0,730.0,20.0,0.0732600732601,34.9267399267
761.0,-171.0,916.0,20.0,3.02808302808,31.9719169719
881.0,-192.0,830.0,40.0,0.258852258852,34.7411477411
843.0,-172.0,925.0,37.0,8.09768009768,26.9023199023
878.0,-190.0,918.0,33.0,8.87912087912,26.1208791209
934.0,-163.0,977.0,7.0,9.87057387057,25.1294261294
875.0,-195.0,803.0,28.0,0.239316239316,34.7606837607
955.0,-161.0,923.0,30.0,11.3357753358,23.6642246642
750.0,-196.0,721.0,19.0,0.0,35.0
755.0,-181.0,924.0,6.0,7.82417582418,27.1758241758
726.0,-182.0,937.0,9.0,5.45054945055,29.5494505495
747.0,-177.0,829.0,39.0,0.210012210012,34.78998779
961.0,-176.0,929.0,7.0,5.69963369963,29.3003663004
911.0,-186.0,754.0,32.0,0.19536019536,34.8046398046
808.0,-174.0,897.0,15.0,0.161172161172,34.8388278388
847.0,-181.0,738.0,31.0,0.234432234432,34.7655677656
866.0,-167.0,733.0,15.0,0.21978021978,34.7802197802
978.0,-187.0,772.0,30.0,0.0976800976801,34.9023199023
719.0,-164.0,977.0,8.0,4.76678876679,30.2332112332
880.0,-154.0,790.0,20.0,0.263736263736,34.7362637363
847.0,-160.0,923.0,8.0,8.84981684982,26.1501831502
889.0,-156.0,747.0,9.0,0.19536019536,34.8046398046
996.0,-152.0,933.0,8.0,0.0927960927961,34.9072039072
721.0,-173.0,893.0,39.0,0.322344322344,34.6776556777
859.0,-186.0,985.0,34.0,6.30036630037,28.6996336996
732.0,-189.0,979.0,34.0,6.66178266178,28.3382173382
919.0,-194.0,921.0,17.0,12.9523809524,22.0476190476
715.0,-179.0,989.0,37.0,6.19291819292,28.8070818071
723.0,-193.0,775.0,25.0,0.29304029304,34.706959707
719.0,-182.0,863.0,38.0,0.312576312576,34.6874236874
872.0,-160.0,922.0,30.0,6.62759462759,28.3724053724
906.0,-192.0,935.0,20.0,13.3675213675,21.6324786325
764.0,-195.0,854.0,21.0,0.200244200244,34.7997557998
910.0,-189.0,912.0,27.0,9.44566544567,25.5543345543
779.0,-166.0,975.0,13.0,9.02075702076,25.9792429792
766.0,-180.0,820.0,10.0,0.156288156288,34.8437118437
869.0,-162.0,947.0,22.0,14.2075702076,20.7924297924
864.0,-183.0,923.0,25.0,14.9304029304,20.0695970696
850.0,-199.0,923.0,16.0,8.884004884,26.115995116
740.0,-169.0,730.0,37.0,0.346764346764,34.6532356532
988.0,-196.0,983.0,20.0,0.302808302808,34.6971916972
844.0,-185.0,979.0,22.0,7.93162393162,27.0683760684
949.0,-192.0,937.0,14.0,12.8644688645,22.1355311355
976.0,-170.0,970.0,9.0,10.9499389499,24.0500610501
856.0,-192.0,951.0,29.0,10.0610500611,24.9389499389
836.0,-166.0,928.0,24.0,13.6166056166,21.3833943834
844.0,-185.0,979.0,23.0,7.99023199023,27.0097680098
774.0,-155.0,939.0,19.0,10.0805860806,24.9194139194
927.0,-184.0,830.0,8.0,0.004884004884,34.9951159951
847.0,-167.0,846.0,39.0,0.249084249084,34.7509157509
893.0,-168.0,923.0,13.0,11.9755799756,23.0244200244
873.0,-177.0,921.0,11.0,11.3553113553,23.6446886447
929.0,-154.0,957.0,9.0,12.4102564103,22.5897435897
861.0,-193.0,885.0,14.0,0.297924297924,34.7020757021
901.0,-159.0,941.0,15.0,13.8998778999,21.1001221001
762.0,-193.0,854.0,9.0,0.0976800976801,34.9023199023
948.0,-173.0,955.0,32.0,10.0610500611,24.9389499389
709.0,-189.0,966.0,5.0,8.50305250305,26.4969474969
822.0,-167.0,725.0,22.0,0.0976800976801,34.9023199023
840.0,-178.0,932.0,24.0,0.297924297924,34.7020757021
895.0,-192.0,914.0,18.0,11.9365079365,23.0634920635
910.0,-196.0,769.0,10.0,0.0586080586081,34.9413919414
986.0,-174.0,958.0,29.0,8.78632478632,26.2136752137
946.0,-160.0,788.0,23.0,0.0976800976801,34.9023199023
807.0,-157.0,926.0,23.0,8.9474969475,26.0525030525
787.0,-167.0,734.0,19.0,0.0,35.0
805.0,-191.0,978.0,7.0,0.1221001221,34.8778998779
878.0,-173.0,977.0,13.0,9.24053724054,25.7594627595
911.0,-157.0,949.0,37.0,12.0195360195,22.9804639805
920.0,-151.0,949.0,33.0,12.5518925519,22.4481074481
878.0,-191.0,926.0,20.0,12.4444444444,22.5555555556
983.0,-186.0,756.0,15.0,0.0781440781441,34.9218559219
727.0,-180.0,947.0,25.0,0.312576312576,34.6874236874
978.0,-185.0,947.0,13.0,12.3076923077,22.6923076923
915.0,-176.0,960.0,24.0,9.0989010989,25.9010989011
849.0,-166.0,834.0,14.0,0.229548229548,34.7704517705
951.0,-154.0,982.0,12.0,9.71428571429,25.2857142857
940.0,-179.0,957.0,17.0,9.85592185592,25.1440781441
994.0,-176.0,886.0,14.0,0.258852258852,34.7411477411
917.0,-165.0,947.0,20.0,12.9328449328,22.0671550672
869.0,-200.0,844.0,6.0,0.180708180708,34.8192918193
913.0,-195.0,978.0,9.0,9.65567765568,25.3443223443
890.0,-155.0,973.0,15.0,9.90964590965,25.0903540904
898.0,-175.0,978.0,23.0,7.70695970696,27.293040293
806.0,-194.0,960.0,16.0,9.45054945055,25.5494505495
946.0,-178.0,974.0,5.0,10.3931623932,24.6068376068
868.0,-175.0,716.0,20.0,0.258852258852,34.7411477411
915.0,-181.0,897.0,14.0,0.952380952381,34.0476190476
912.0,-154.0,941.0,30.0,14.2612942613,20.7387057387
909.0,-156.0,949.0,6.0,7.27716727717,27.7228327228
722.0,-179.0,928.0,24.0,9.57264957265,25.4273504274
840.0,-197.0,821.0,12.0,0.112332112332,34.8876678877
896.0,-175.0,970.0,21.0,8.80097680098,26.199023199
853.0,-200.0,985.0,20.0,7.50183150183,27.4981684982
811.0,-158.0,706.0,30.0,0.043956043956,34.956043956
834.0,-162.0,985.0,21.0,0.175824175824,34.8241758242
824.0,-159.0,926.0,22.0,8.29304029304,26.706959707
981.0,-180.0,946.0,7.0,13.2258852259,21.7741147741
927.0,-182.0,985.0,19.0,7.56043956044,27.4395604396
912.0,-199.0,907.0,37.0,9.8021978022,25.1978021978
986.0,-155.0,830.0,22.0,0.0879120879121,34.9120879121
833.0,-157.0,941.0,24.0,14.0366300366,20.9633699634
781.0,-194.0,998.0,12.0,7.34554334554,27.6544566545
